randNumCol,HW0-old,HW0-old - Max Points,HW0-old - Submission Time,HW0-old - Lateness (H:M:S),HW1,HW1 - Max Points,HW1 - Submission Time,HW1 - Lateness (H:M:S),HW2,HW2 - Max Points,HW2 - Submission Time,HW2 - Lateness (H:M:S),HW3,HW3 - Max Points,HW3 - Submission Time,HW3 - Lateness (H:M:S),HW4,HW4 - Max Points,HW4 - Submission Time,HW4 - Lateness (H:M:S),HW5,HW5 - Max Points,HW5 - Submission Time,HW5 - Lateness (H:M:S),HW6,HW6 - Max Points,HW6 - Submission Time,HW6 - Lateness (H:M:S),HW7,HW7 - Max Points,HW7 - Submission Time,HW7 - Lateness (H:M:S),HW8,HW8 - Max Points,HW8 - Submission Time,HW8 - Lateness (H:M:S),HW9,HW9 - Max Points,HW9 - Submission Time,HW9 - Lateness (H:M:S),HW10,HW10 - Max Points,HW10 - Submission Time,HW10 - Lateness (H:M:S),Midterm1,Midterm1 - Max Points,Midterm1 - Submission Time,Midterm1 - Lateness (H:M:S),Midterm1 conflict,Midterm1 conflict - Max Points,Midterm1 conflict - Submission Time,Midterm1 conflict - Lateness (H:M:S),Midterm1_Practice,Midterm1_Practice - Max Points,Midterm1_Practice - Submission Time,Midterm1_Practice - Lateness (H:M:S),Project_FA22,Project_FA22 - Max Points,Project_FA22 - Submission Time,Project_FA22 - Lateness (H:M:S),Project_FA22_code,Project_FA22_code - Max Points,Project_FA22_code - Submission Time,Project_FA22_code - Lateness (H:M:S),Project_Fa22_ExtraCredits,Project_Fa22_ExtraCredits - Max Points,Project_Fa22_ExtraCredits - Submission Time,Project_Fa22_ExtraCredits - Lateness (H:M:S),HW0,HW0 - Max Points,HW0 - Submission Time,HW0 - Lateness (H:M:S),Total Lateness (H:M:S)
654272102,,0.0,,00:00:00,32.0,55.0,2022-09-01 15:11:10 -0700,00:00:00,47.0,52.0,2022-09-08 13:00:22 -0700,00:00:00,47.0,53.0,2022-09-15 15:32:57 -0700,00:00:00,46.0,52.0,2022-09-24 20:26:22 -0700,00:00:00,49.0,52.0,2022-10-01 14:56:08 -0700,00:00:00,47.0,52.0,2022-10-13 18:16:39 -0700,00:00:00,47.0,52.0,2022-10-20 14:07:24 -0700,00:00:00,44.0,53.0,2022-10-27 18:16:56 -0700,00:00:00,,53.0,,00:00:00,48.0,55.0,2022-11-13 13:28:24 -0800,00:00:00,77.5,150.0,2022-10-06 10:25:22 -0700,00:00:22,,150.0,,00:00:00,,150.0,,00:00:00,72.0,78.0,2022-12-02 19:15:15 -0800,00:00:00,2.0,2.0,2022-12-02 19:17:16 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:22
242433745,,0.0,,00:00:00,48.0,55.0,2022-09-01 20:31:34 -0700,00:00:00,51.0,52.0,2022-09-08 21:27:18 -0700,00:00:00,47.5,53.0,2022-09-15 19:28:42 -0700,00:00:00,50.0,52.0,2022-09-24 17:01:19 -0700,00:00:00,49.0,52.0,2022-10-01 20:38:13 -0700,00:00:00,48.0,52.0,2022-10-13 20:19:50 -0700,00:00:00,50.0,52.0,2022-10-20 21:44:01 -0700,00:00:00,47.0,53.0,2022-10-27 16:36:58 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,99.0,150.0,2022-10-06 10:17:51 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,75.5,78.0,2022-12-02 18:30:28 -0800,00:00:00,2.0,2.0,2022-12-02 19:14:40 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
748668207,,0.0,,00:00:00,44.5,55.0,2022-09-01 21:12:45 -0700,00:00:00,50.0,52.0,2022-09-08 21:05:59 -0700,00:00:00,50.0,53.0,2022-09-15 20:57:11 -0700,00:00:00,51.0,52.0,2022-09-24 21:54:48 -0700,00:00:00,50.0,52.0,2022-10-01 20:39:21 -0700,00:00:00,51.0,52.0,2022-10-13 18:19:49 -0700,00:00:00,45.0,52.0,2022-10-20 19:19:54 -0700,00:00:00,47.0,53.0,2022-10-27 20:01:55 -0700,00:00:00,50.0,53.0,2022-11-03 21:30:19 -0700,00:00:00,,55.0,,00:00:00,104.0,150.0,2022-10-06 14:38:31 -0700,04:13:31,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 20:59:22 -0800,00:00:00,2.0,2.0,2022-12-02 21:04:21 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,04:13:31
416498814,,0.0,,00:00:00,46.5,55.0,2022-09-01 20:37:13 -0700,00:00:00,48.0,52.0,2022-09-08 21:52:01 -0700,00:00:00,47.0,53.0,2022-09-15 21:49:58 -0700,00:00:00,16.0,52.0,2022-09-24 21:27:02 -0700,00:00:00,48.0,52.0,2022-10-01 21:29:45 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,48.0,53.0,2022-10-27 23:00:11 -0700,01:01:11,48.0,53.0,2022-11-03 21:43:30 -0700,00:00:00,50.0,55.0,2022-11-17 20:55:35 -0800,00:00:00,130.0,150.0,2022-10-06 10:24:11 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:04:22 -0800,00:00:00,2.0,2.0,2022-12-02 21:13:05 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-25 20:14:29 -0700,00:00:00,01:01:11
714416096,,0.0,2022-08-31 10:19:57 -0700,00:00:00,43.0,55.0,2022-09-01 21:58:08 -0700,00:00:00,50.0,52.0,2022-09-11 15:10:36 -0700,65:11:36,53.0,53.0,2022-09-15 21:57:09 -0700,00:00:00,51.0,52.0,2022-09-24 21:56:19 -0700,00:00:00,52.0,52.0,2022-10-01 21:31:08 -0700,00:00:00,,52.0,,00:00:00,44.0,52.0,2022-10-20 21:55:37 -0700,00:00:00,50.0,53.0,2022-10-27 21:39:00 -0700,00:00:00,47.0,53.0,2022-11-03 21:33:31 -0700,00:00:00,55.0,55.0,2022-11-17 15:23:43 -0800,00:00:00,133.0,150.0,2022-10-06 10:23:51 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 21:52:55 -0800,00:00:00,2.0,2.0,2022-12-02 21:34:53 -0800,00:00:00,6.0,15.0,2022-12-02 21:54:41 -0800,00:00:00,,0.0,2022-08-31 10:07:12 -0700,00:00:00,65:11:36
803783009,,0.0,,00:00:00,49.0,55.0,2022-08-31 10:46:24 -0700,00:00:00,49.0,52.0,2022-09-08 20:58:48 -0700,00:00:00,47.0,53.0,2022-09-15 18:59:45 -0700,00:00:00,48.5,52.0,2022-09-24 18:51:41 -0700,00:00:00,48.0,52.0,2022-10-01 19:21:21 -0700,00:00:00,46.0,52.0,2022-10-13 20:45:45 -0700,00:00:00,39.0,52.0,2022-10-20 19:54:59 -0700,00:00:00,,53.0,,00:00:00,48.0,53.0,2022-11-03 17:56:50 -0700,00:00:00,,55.0,,00:00:00,145.0,150.0,2022-10-06 10:07:24 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 16:40:47 -0800,00:00:00,2.0,2.0,2022-12-02 16:43:43 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-25 10:43:38 -0700,00:00:00,00:00:00
422591545,,0.0,2022-08-23 21:50:24 -0700,00:00:00,37.0,55.0,2022-09-01 19:50:56 -0700,00:00:00,42.0,52.0,2022-09-08 21:51:41 -0700,00:00:00,49.0,53.0,2022-09-15 20:51:47 -0700,00:00:00,49.0,52.0,2022-09-24 21:12:39 -0700,00:00:00,45.0,52.0,2022-10-01 20:00:19 -0700,00:00:00,43.0,52.0,2022-10-13 20:35:57 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,44.0,53.0,2022-11-03 21:55:22 -0700,00:00:00,55.0,55.0,2022-11-17 20:13:05 -0800,00:00:00,119.5,150.0,2022-10-06 10:15:44 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,71.5,78.0,2022-12-02 21:59:59 -0800,00:00:59,2.0,2.0,2022-12-09 18:35:39 -0800,164:36:39,,15.0,,00:00:00,,0.0,,00:00:00,164:37:38
454761787,,0.0,,00:00:00,53.0,55.0,2022-09-07 18:07:24 -0700,140:08:24,,52.0,,00:00:00,34.0,53.0,2022-09-15 21:58:53 -0700,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,46.0,52.0,2022-10-13 21:58:29 -0700,00:00:00,49.0,52.0,2022-10-22 10:44:19 -0700,36:45:19,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,81.0,150.0,2022-10-06 18:21:27 -0700,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,2022-09-01 21:57:37 -0700,00:00:00,176:53:43
979704902,,0.0,,00:00:00,46.0,55.0,2022-09-01 15:44:33 -0700,00:00:00,39.0,52.0,2022-09-08 11:43:27 -0700,00:00:00,37.0,53.0,2022-09-14 19:34:59 -0700,00:00:00,33.0,52.0,2022-09-22 20:59:48 -0700,00:00:00,31.0,52.0,2022-09-30 20:42:58 -0700,00:00:00,43.0,52.0,2022-10-12 20:05:19 -0700,00:00:00,44.0,52.0,2022-10-20 18:41:50 -0700,00:00:00,39.0,53.0,2022-10-27 03:05:41 -0700,00:00:00,38.0,53.0,2022-11-03 15:27:17 -0700,00:00:00,50.0,55.0,2022-11-17 16:59:42 -0800,00:00:00,100.0,150.0,2022-10-06 11:46:10 -0700,01:21:10,,150.0,,00:00:00,,150.0,,00:00:00,66.0,78.0,2022-12-01 18:22:31 -0800,00:00:00,2.0,2.0,2022-12-01 18:24:38 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-31 18:53:40 -0700,00:00:00,01:21:10
526557461,,0.0,,00:00:00,49.0,55.0,2022-09-01 21:48:25 -0700,00:00:00,37.0,52.0,2022-09-08 18:41:08 -0700,00:00:00,49.0,53.0,2022-09-15 21:24:42 -0700,00:00:00,10.0,52.0,2022-09-24 20:50:32 -0700,00:00:00,,52.0,,00:00:00,46.0,52.0,2022-10-13 21:43:26 -0700,00:00:00,46.0,52.0,2022-10-20 21:40:06 -0700,00:00:00,,53.0,,00:00:00,18.0,53.0,2022-11-03 21:08:02 -0700,00:00:00,50.0,55.0,2022-11-17 21:04:46 -0800,00:00:00,70.5,150.0,2022-10-06 10:19:43 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 20:24:14 -0800,00:00:00,2.0,2.0,2022-12-02 20:38:12 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
599867770,,0.0,2022-08-23 09:36:25 -0700,00:00:00,36.0,55.0,2022-08-31 15:20:28 -0700,00:00:00,48.0,52.0,2022-09-05 14:19:14 -0700,00:00:00,42.5,53.0,2022-09-15 19:51:03 -0700,00:00:00,48.0,52.0,2022-09-24 00:56:45 -0700,00:00:00,47.0,52.0,2022-10-01 18:32:15 -0700,00:00:00,44.0,52.0,2022-10-12 17:49:21 -0700,00:00:00,35.0,52.0,2022-10-20 21:28:04 -0700,00:00:00,48.0,53.0,2022-10-27 19:52:24 -0700,00:00:00,51.0,53.0,2022-11-03 21:55:17 -0700,00:00:00,55.0,55.0,2022-11-16 02:33:06 -0800,00:00:00,108.5,150.0,2022-10-06 10:20:35 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-11-30 15:20:08 -0800,00:00:00,2.0,2.0,2022-11-30 15:19:27 -0800,00:00:00,5.0,15.0,2022-12-02 15:46:02 -0800,00:00:00,,0.0,2022-08-24 20:00:59 -0700,00:00:00,00:00:00
918749665,,0.0,,00:00:00,49.0,55.0,2022-08-31 11:00:32 -0700,00:00:00,47.5,52.0,2022-09-07 16:57:19 -0700,00:00:00,48.0,53.0,2022-09-15 08:45:20 -0700,00:00:00,49.5,52.0,2022-09-21 09:51:53 -0700,00:00:00,49.0,52.0,2022-09-28 22:45:12 -0700,00:00:00,45.0,52.0,2022-10-12 11:02:34 -0700,00:00:00,48.0,52.0,2022-10-20 21:50:36 -0700,00:00:00,49.0,53.0,2022-10-26 10:02:14 -0700,00:00:00,53.0,53.0,2022-11-03 20:56:19 -0700,00:00:00,,55.0,,00:00:00,73.0,150.0,2022-10-06 10:20:44 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-11-27 11:31:51 -0800,00:00:00,2.0,2.0,2022-11-27 11:39:44 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-25 09:36:59 -0700,00:00:00,00:00:00
959883566,,0.0,,00:00:00,44.5,55.0,2022-09-01 21:43:54 -0700,00:00:00,51.0,52.0,2022-09-08 21:11:06 -0700,00:00:00,51.0,53.0,2022-09-14 18:34:00 -0700,00:00:00,52.0,52.0,2022-09-24 18:57:51 -0700,00:00:00,49.0,52.0,2022-10-01 20:45:32 -0700,00:00:00,50.0,52.0,2022-10-13 21:44:45 -0700,00:00:00,50.0,52.0,2022-10-20 21:43:10 -0700,00:00:00,48.0,53.0,2022-10-27 21:34:09 -0700,00:00:00,49.0,53.0,2022-11-03 21:48:08 -0700,00:00:00,,55.0,,00:00:00,140.5,150.0,2022-10-06 10:22:38 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 21:58:33 -0800,00:00:00,2.0,2.0,2022-12-02 21:18:17 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-28 16:13:45 -0700,00:00:00,00:00:00
597567139,,0.0,2022-08-28 14:47:22 -0700,00:00:00,49.5,55.0,2022-08-30 19:35:39 -0700,00:00:00,40.0,52.0,2022-09-06 23:04:53 -0700,00:00:00,46.0,53.0,2022-09-15 00:01:06 -0700,00:00:00,52.0,52.0,2022-09-24 17:27:27 -0700,00:00:00,45.0,52.0,2022-10-01 20:22:26 -0700,00:00:00,48.0,52.0,2022-10-13 18:22:52 -0700,00:00:00,50.0,52.0,2022-10-20 18:33:03 -0700,00:00:00,44.0,53.0,2022-10-27 18:38:54 -0700,00:00:00,50.0,53.0,2022-11-03 15:57:58 -0700,00:00:00,,55.0,,00:00:00,116.5,150.0,2022-10-06 10:25:30 -0700,00:00:30,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-01 20:48:29 -0800,00:00:00,2.0,2.0,2022-12-01 20:56:34 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-28 14:46:50 -0700,00:00:00,00:00:30
103516833,,0.0,,00:00:00,45.0,55.0,2022-09-01 20:13:18 -0700,00:00:00,48.0,52.0,2022-09-07 17:50:22 -0700,00:00:00,42.5,53.0,2022-09-15 13:13:58 -0700,00:00:00,44.5,52.0,2022-09-24 18:12:18 -0700,00:00:00,39.0,52.0,2022-10-01 21:16:49 -0700,00:00:00,37.0,52.0,2022-10-13 21:57:23 -0700,00:00:00,36.0,52.0,2022-10-20 20:23:47 -0700,00:00:00,38.0,53.0,2022-10-27 19:39:34 -0700,00:00:00,50.0,53.0,2022-11-03 21:52:54 -0700,00:00:00,,55.0,,00:00:00,120.0,150.0,2022-10-06 10:24:43 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,73.0,78.0,2022-12-02 20:50:56 -0800,00:00:00,2.0,2.0,2022-12-02 20:58:03 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
992611871,,0.0,,00:00:00,38.0,55.0,2022-09-01 22:41:44 -0700,00:42:44,46.0,52.0,2022-09-08 21:54:00 -0700,00:00:00,38.5,53.0,2022-09-15 21:57:37 -0700,00:00:00,48.5,52.0,2022-09-24 21:59:01 -0700,00:00:01,37.0,52.0,2022-10-01 21:49:07 -0700,00:00:00,41.0,52.0,2022-10-13 21:59:07 -0700,00:00:07,47.0,52.0,2022-10-20 19:23:54 -0700,00:00:00,42.0,53.0,2022-10-27 17:33:56 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,131.0,150.0,2022-10-06 10:25:55 -0700,00:00:55,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:10:49 -0800,00:00:00,2.0,2.0,2022-12-02 21:10:05 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:43:47
583945776,,0.0,,00:00:00,47.0,55.0,2022-08-29 13:08:42 -0700,00:00:00,48.0,52.0,2022-09-04 18:48:33 -0700,00:00:00,48.0,53.0,2022-09-15 09:06:53 -0700,00:00:00,47.0,52.0,2022-09-24 13:38:34 -0700,00:00:00,49.0,52.0,2022-10-01 14:44:31 -0700,00:00:00,49.0,52.0,2022-10-12 16:52:16 -0700,00:00:00,48.0,52.0,2022-10-20 19:52:19 -0700,00:00:00,45.0,53.0,2022-10-24 14:32:54 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,130.5,150.0,2022-10-06 10:24:15 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-11-30 07:29:24 -0800,00:00:00,2.0,2.0,2022-11-30 07:31:29 -0800,00:00:00,1.0,15.0,2022-11-30 07:31:00 -0800,00:00:00,,0.0,,00:00:00,00:00:00
468351365,,0.0,,00:00:00,45.0,55.0,2022-09-01 21:05:56 -0700,00:00:00,45.0,52.0,2022-09-08 19:36:09 -0700,00:00:00,50.0,53.0,2022-09-15 21:38:36 -0700,00:00:00,50.0,52.0,2022-09-24 19:08:08 -0700,00:00:00,49.0,52.0,2022-10-01 19:49:25 -0700,00:00:00,50.0,52.0,2022-10-13 17:27:47 -0700,00:00:00,48.0,52.0,2022-10-20 19:29:09 -0700,00:00:00,48.0,53.0,2022-10-27 19:07:50 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,136.0,150.0,2022-10-06 10:21:14 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-01 16:14:01 -0800,00:00:00,2.0,2.0,2022-12-02 20:09:26 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
781669299,,0.0,2022-08-28 09:29:26 -0700,00:00:00,40.0,55.0,2022-09-01 20:57:19 -0700,00:00:00,42.0,52.0,2022-09-13 13:46:43 -0700,111:47:43,44.0,53.0,2022-09-15 21:37:45 -0700,00:00:00,35.5,52.0,2022-09-24 21:55:17 -0700,00:00:00,47.0,52.0,2022-10-01 21:56:02 -0700,00:00:00,42.0,52.0,2022-10-13 20:39:01 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,121.5,150.0,2022-10-06 10:49:53 -0700,00:24:53,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,2022-08-28 09:29:47 -0700,00:00:00,112:12:36
171128713,,0.0,,00:00:00,45.0,55.0,2022-08-31 20:24:03 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,,78.0,,00:00:00,,2.0,,00:00:00,,15.0,,00:00:00,,0.0,2022-08-31 20:28:20 -0700,00:00:00,00:00:00
829757696,,0.0,,00:00:00,49.0,55.0,2022-09-01 16:45:27 -0700,00:00:00,49.0,52.0,2022-09-08 18:32:13 -0700,00:00:00,53.0,53.0,2022-09-15 19:59:42 -0700,00:00:00,48.5,52.0,2022-09-24 20:17:03 -0700,00:00:00,50.0,52.0,2022-10-01 15:43:54 -0700,00:00:00,50.0,52.0,2022-10-13 18:38:30 -0700,00:00:00,50.0,52.0,2022-10-20 16:06:36 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,55.0,55.0,2022-11-17 11:52:03 -0800,00:00:00,124.5,150.0,2022-10-06 10:23:14 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 18:14:12 -0800,00:00:00,2.0,2.0,2022-12-02 18:20:28 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
828110959,,0.0,,00:00:00,51.5,55.0,2022-08-31 17:17:10 -0700,00:00:00,51.0,52.0,2022-09-08 20:06:01 -0700,00:00:00,51.5,53.0,2022-09-15 20:23:15 -0700,00:00:00,52.0,52.0,2022-09-24 21:12:36 -0700,00:00:00,47.0,52.0,2022-10-01 20:28:09 -0700,00:00:00,51.0,52.0,2022-10-13 21:42:36 -0700,00:00:00,39.0,52.0,2022-10-20 21:52:50 -0700,00:00:00,43.0,53.0,2022-10-27 21:33:53 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,113.0,150.0,2022-10-06 10:23:18 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,77.0,78.0,2022-12-02 17:27:27 -0800,00:00:00,2.0,2.0,2022-12-02 13:13:43 -0800,00:00:00,2.0,15.0,2022-12-02 17:34:18 -0800,00:00:00,,0.0,,00:00:00,00:00:00
818120983,,0.0,,00:00:00,48.0,55.0,2022-09-01 19:11:44 -0700,00:00:00,49.0,52.0,2022-09-07 21:26:20 -0700,00:00:00,49.0,53.0,2022-09-15 17:53:11 -0700,00:00:00,50.0,52.0,2022-09-23 18:29:39 -0700,00:00:00,44.0,52.0,2022-09-29 20:40:48 -0700,00:00:00,48.0,52.0,2022-10-13 18:00:43 -0700,00:00:00,48.0,52.0,2022-10-20 19:16:58 -0700,00:00:00,49.0,53.0,2022-10-27 19:34:19 -0700,00:00:00,50.0,53.0,2022-11-02 21:18:04 -0700,00:00:00,,55.0,,00:00:00,141.0,150.0,2022-10-06 10:22:30 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 19:43:40 -0800,00:00:00,2.0,2.0,2022-12-01 20:15:21 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
122086878,,0.0,2022-08-23 09:27:21 -0700,00:00:00,48.0,55.0,2022-09-01 15:28:31 -0700,00:00:00,49.0,52.0,2022-09-08 20:16:52 -0700,00:00:00,46.0,53.0,2022-09-15 15:33:25 -0700,00:00:00,48.0,52.0,2022-09-24 21:54:43 -0700,00:00:00,50.0,52.0,2022-10-01 21:24:22 -0700,00:00:00,43.0,52.0,2022-10-13 14:16:24 -0700,00:00:00,,52.0,,00:00:00,,53.0,,00:00:00,50.0,53.0,2022-11-03 20:52:08 -0700,00:00:00,55.0,55.0,2022-11-16 12:15:57 -0800,00:00:00,93.0,150.0,2022-10-06 10:23:20 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,76.5,78.0,2022-12-02 21:28:10 -0800,00:00:00,2.0,2.0,2022-12-02 20:06:36 -0800,00:00:00,,15.0,,00:00:00,,0.0,2022-08-28 10:56:24 -0700,00:00:00,00:00:00
992179622,,0.0,,00:00:00,35.0,55.0,2022-08-31 20:57:41 -0700,00:00:00,50.0,52.0,2022-09-07 18:04:23 -0700,00:00:00,47.0,53.0,2022-09-15 20:34:01 -0700,00:00:00,44.0,52.0,2022-09-23 17:06:57 -0700,00:00:00,45.0,52.0,2022-10-01 19:03:18 -0700,00:00:00,38.0,52.0,2022-10-13 18:36:31 -0700,00:00:00,46.0,52.0,2022-10-20 16:02:48 -0700,00:00:00,44.0,53.0,2022-10-27 16:19:18 -0700,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,94.5,150.0,2022-10-06 10:19:47 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,76.0,78.0,2022-12-01 08:00:58 -0800,00:00:00,2.0,2.0,2022-12-01 07:59:05 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,00:00:00
580872504,,0.0,2022-08-24 15:36:16 -0700,00:00:00,50.0,55.0,2022-09-01 08:44:04 -0700,00:00:00,51.0,52.0,2022-09-08 17:21:07 -0700,00:00:00,49.0,53.0,2022-09-14 07:57:14 -0700,00:00:00,52.0,52.0,2022-09-23 12:40:45 -0700,00:00:00,49.0,52.0,2022-10-01 11:38:28 -0700,00:00:00,46.0,52.0,2022-10-12 11:45:18 -0700,00:00:00,48.0,52.0,2022-10-19 15:44:09 -0700,00:00:00,38.0,53.0,2022-10-27 18:36:02 -0700,00:00:00,51.0,53.0,2022-11-03 20:56:25 -0700,00:00:00,,55.0,,00:00:00,121.5,150.0,2022-10-06 10:23:29 -0700,00:00:00,,150.0,,00:00:00,,150.0,2022-10-04 23:11:47 -0700,00:00:00,78.0,78.0,2022-12-01 11:53:21 -0800,00:00:00,2.0,2.0,2022-12-01 12:09:55 -0800,00:00:00,4.5,15.0,2022-12-02 18:15:17 -0800,00:00:00,,0.0,2022-08-24 15:35:44 -0700,00:00:00,00:00:00
340015460,,0.0,,00:00:00,40.5,55.0,2022-09-01 17:09:38 -0700,00:00:00,45.0,52.0,2022-09-08 17:56:48 -0700,00:00:00,42.5,53.0,2022-09-15 16:18:11 -0700,00:00:00,45.0,52.0,2022-09-22 18:23:42 -0700,00:00:00,49.0,52.0,2022-09-29 16:20:22 -0700,00:00:00,41.0,52.0,2022-10-13 12:02:13 -0700,00:00:00,41.0,52.0,2022-10-20 11:52:39 -0700,00:00:00,39.0,53.0,2022-10-27 13:07:38 -0700,00:00:00,53.0,53.0,2022-11-03 21:24:32 -0700,00:00:00,,55.0,,00:00:00,133.5,150.0,2022-10-06 10:19:23 -0700,00:00:00,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 12:44:27 -0800,00:00:00,2.0,2.0,2022-12-02 12:49:51 -0800,00:00:00,1.5,15.0,2022-12-02 12:50:28 -0800,00:00:00,,0.0,,00:00:00,00:00:00
315771604,,0.0,,00:00:00,46.0,55.0,2022-08-29 19:16:43 -0700,00:00:00,46.0,52.0,2022-09-08 21:23:20 -0700,00:00:00,43.0,53.0,2022-09-15 14:55:53 -0700,00:00:00,50.0,52.0,2022-09-24 20:10:08 -0700,00:00:00,46.0,52.0,2022-10-01 13:50:01 -0700,00:00:00,50.0,52.0,2022-10-13 18:11:46 -0700,00:00:00,48.0,52.0,2022-10-20 17:37:52 -0700,00:00:00,,53.0,,00:00:00,,53.0,,00:00:00,,55.0,,00:00:00,60.0,150.0,2022-10-06 11:50:06 -0700,01:25:06,,150.0,,00:00:00,,150.0,,00:00:00,76.0,78.0,2022-11-30 17:04:06 -0800,00:00:00,2.0,2.0,2022-11-30 17:11:19 -0800,00:00:00,,15.0,,00:00:00,,0.0,,00:00:00,01:25:06
287997147,,0.0,2022-08-29 15:36:01 -0700,00:00:00,49.0,55.0,2022-09-01 19:45:54 -0700,00:00:00,49.0,52.0,2022-09-08 19:58:01 -0700,00:00:00,43.0,53.0,2022-09-15 21:58:25 -0700,00:00:00,10.0,52.0,2022-09-24 20:36:23 -0700,00:00:00,51.0,52.0,2022-10-01 19:46:32 -0700,00:00:00,45.0,52.0,2022-10-13 21:08:26 -0700,00:00:00,46.0,52.0,2022-10-23 12:27:03 -0700,62:28:03,40.0,53.0,2022-10-27 21:57:59 -0700,00:00:00,52.0,53.0,2022-11-03 19:35:41 -0700,00:00:00,,55.0,,00:00:00,125.0,150.0,2022-10-06 11:24:30 -0700,00:59:30,,150.0,,00:00:00,,150.0,,00:00:00,78.0,78.0,2022-12-02 21:58:14 -0800,00:00:00,2.0,2.0,2022-12-02 21:58:00 -0800,00:00:00,1.0,15.0,2022-12-02 21:57:42 -0800,00:00:00,,0.0,2022-08-29 15:36:36 -0700,00:00:00,63:27:33
